station_id,station_name,latitude,longitude
356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206
3891,Irving Ave & Palmetto St,40.698,-73.9127
3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695
3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
308,St James Pl & Oliver St,40.71307916,-73.99851193
3307,West End Ave & W 94 St,40.7941654,-73.974124
3908,Battery Pl & Greenwich St,40.70463,-74.01507
3486,Schermerhorn St & Bond St,40.688417427540834,-73.98451656103134
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
3132,E 59 St & Madison Ave,40.76350532,-73.97109243
150,E 2 St & Avenue C,40.7208736,-73.98085795
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
3615,44 Dr & 21 St,40.748,-73.9460927
351,Front St & Maiden Ln,40.70530954,-74.00612572
241,DeKalb Ave & S Portland Ave,40.68981035,-73.97493121
421,Clermont Ave & Park Ave,40.69573398,-73.97129668
3074,Montrose Ave & Bushwick Ave,40.70767788,-73.94016171
3053,Marcy Ave & Lafayette Ave,40.6900815,-73.947915
3495,E 114 St & 1 Ave,40.7945663,-73.9362541
3561,37 Ave & 35 St,40.7531106,-73.9279917
3361,Carroll St & 6 Ave,40.6740886,-73.9787282
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
503,E 20 St & Park Ave,40.73827428,-73.98751968
3070,McKibbin St & Manhattan Ave,40.70510918,-73.94407279
3749,Lexington Ave & E 36 St,40.7475739589548,-73.9788007736206
3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349
3315,Henry St & Degraw St,40.6847514,-73.99917254
390,Duffield St & Willoughby St,40.69221589,-73.9842844
3116,Huron St & Franklin St,40.73266,-73.95826
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902
3712,W 35 St & Dyer Ave,40.754691750226016,-73.99740189313889
3804,Front St & Jay St,40.702461,-73.986842
266,Avenue D & E 8 St (home location),40.72368361,-73.97574813
3297,6 St & 7 Ave,40.6686627,-73.97988067
3629,Adam Clayton Powell Blvd & W 126 St,40.80949534777948,-73.94776493310928
212,W 16 St & The High Line,40.74334935,-74.00681753
3054,Greene Ave & Throop Ave,40.6894932,-73.942061
3293,W 92 St & Broadway,40.7921,-73.9739
320,Leonard St & Church St,40.717571,-74.005549
3845,Irving Ave & Harman St,40.70108,-73.9179
3589,Broadway & 12 St,40.7668,-73.9347774
3086,Graham Ave & Conselyea St,40.715143,-73.944507
415,Pearl St & Hanover Square,40.7047177,-74.00926027
3887,Flushing Ave & Woodward Ave,40.71246,-73.91873
3403,4 Ave & 9 St,40.6705135,-73.98876585
3865,Knickerbocker Ave & Cooper St,40.69081,-73.90448
267,Broadway & W 36 St,40.75097711,-73.98765428
3853,Harrison Pl & Porter Ave,40.70686,-73.92851
3849,Suydam St & St. Nicholas Ave,40.70636,-73.91945
3061,Throop Ave & Myrtle Ave,40.69622937,-73.94371094
3843,Myrtle Ave & Grove St,40.69905,-73.91516
3728,Pierrepont St & Monroe Pl,40.69535693320225,-73.99344027042389
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291
3879,Broadway & Madison St,40.68822,-73.91966
534,Water - Whitehall Plaza,40.70255065,-74.0127234
260,Broad St & Bridge St,40.70365182,-74.01167797
3708,W 13 St & 5 Ave,40.735445,-73.99431
3416,7 Ave & Park Pl,40.6776147,-73.97324283
3502,Lexington Ave & E 111 St,40.7954121,-73.9441232
3856,Kingsland Ave & Nassau Ave,40.72577,-73.94173
248,Laight St & Hudson St,40.72185379,-74.00771779
3390,E 109 St & 3 Ave,40.79329668,-73.9432083
3760,Willoughby Ave & Wyckoff Ave,40.705614,-73.92153
3872,Hancock St & Wyckoff Ave,40.6972,-73.90674
3329,Degraw St & Smith St,40.6829151,-73.99318208
3049,Cambridge Pl & Gates Ave,40.68488,-73.96304
3457,E 58 St & Madison Ave,40.76302594280519,-73.97209525108337
127,Barrow St & Hudson St,40.73172428,-74.00674436
339,Avenue D & E 12 St,40.72580614,-73.97422494
3818,Calyer St & Jewel St,40.72984,-73.94839
3078,Broadway & Roebling St,40.70924826276157,-73.96063148975372
353,S Portland Ave & Hanson Pl,40.68539567,-73.97431458
410,Suffolk St & Stanton St,40.72066442,-73.98517977
3115,India St & Manhattan Ave,40.73232194,-73.9550858
164,E 47 St & 2 Ave,40.75323098,-73.97032517
143,Clinton St & Joralemon St,40.69239502,-73.99337909
3591,21 St & 31 Dr,40.7659,-73.930819
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
3606,49 Ave & 21 St,40.74252,-73.948852
2022,E 60 St & York Ave,40.759107,-73.959223
3618,27 St & Hunter St,40.7485,-73.941275
3697,W 64 St & Thelonious Monk Circle,40.77515953434235,-73.98918695747852
3882,Norman St & Wyckoff Ave,40.69517,-73.90311
280,E 10 St & 5 Ave,40.73331967,-73.99510132
289,Monroe St & Classon Ave,40.6845683,-73.95881081
3317,10 St & 5 Ave,40.6686273,-73.98700053
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945
3496,1 Ave & E 110 St,40.7923272,-73.9383
3814,E 56 St & Madison Ave,40.761573,-73.972628
3319,14 St & 5 Ave,40.666287,-73.98895053
3306,10 St & 7 Ave,40.6662078,-73.98199886
3616,Steinway St & 28 Ave,40.7656251,-73.9136695
3295,Central Park W & W 96 St,40.79127,-73.964839
228,E 48 St & 3 Ave,40.7546011026,-73.971878855
324,DeKalb Ave & Hudson Ave,40.689888,-73.981013
3745,36 Ave & 31 St,40.75651272984955,-73.92957486212252
3654,31 St & Northern Blvd,40.75186951421875,-73.93349289894103
3593,31 St & Broadway,40.761584,-73.925921
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
3094,Graham Ave & Withers St,40.7169811,-73.94485918
3690,Park Pl & Church St,40.71334184275907,-74.00935515761375
3136,5 Ave & E 63 St,40.766368,-73.971518
3763,Wyckoff Av & Jefferson St,40.707165,-73.923711
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
313,Washington Ave & Park Ave,40.69610226,-73.96751037
3673,Dean St & Franklin Ave,40.67759206937376,-73.955637216568
3774,Knickerbocker Ave & George St,40.704425,-73.92836
501,FDR Drive & E 35 St,40.744219,-73.97121214
3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
3372,E 74 St & 1 Ave,40.7689738,-73.95482273
3499,2 Ave & E 122 St,40.8006721,-73.9349
3420,Douglass St & 3 Ave,40.6802133,-73.98432695
3016,Kent Ave & N 7 St,40.72036775298455,-73.96165072917938
3124,46 Ave & 5 St,40.74731,-73.95451
419,Carlton Ave & Park Ave,40.69580705,-73.97355569
3848,Suydam St & Broadway,40.69544,-73.93223
3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609
3288,E 88 St & 1 Ave,40.778301,-73.9488134
3838,Bushwick Ave & Harman St,40.69356,-73.92524
291,Madison St & Montgomery St,40.713126,-73.984844
3320,Central Park West & W 100 St,40.79406660818552,-73.96286845207214
3338,2 Ave & E 99 St,40.7862586,-73.94552579
3896,Madison St & Seneca Ave,40.70183,-73.90625
3491,E 118 St & 1 Ave,40.79747,-73.93504
3145,E 84 St & Park Ave,40.77862688,-73.95772073
3674,Jay St & York St,40.70140317257725,-73.98672670125961
3425,2 Ave & E 104 St,40.7892105,-73.94370784
3309,E 97 St & 3 Ave,40.7859201,-73.94860294
332,Cherry St,40.71219906,-73.97948148
3311,Columbia St & Kane St,40.68763155,-74.0016256
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
3840,Putnam Ave & Wyckoff Ave,40.69811,-73.90904
3166,Riverside Dr & W 72 St,40.78057799010334,-73.98562431335449
3764,Bushwick Ave & McKibbin St,40.705517,-73.93936
3630,Frederick Douglass Blvd & W 115 St,40.8038654,-73.9559308
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925
530,11 Ave & W 59 St,40.77149671054441,-73.99046033620834
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
3755,DeKalb Ave & Franklin Ave,40.69064807082943,-73.95746178925037
3157,East End Ave & E 86 St,40.77518615,-73.94446054
355,Bayard St & Baxter St,40.71602118,-73.99974372
3518,Lenox Ave & W 126 St,40.808442,-73.9452087
195,Liberty St & Broadway,40.70905623,-74.01043382
3235,E 41 St & Madison Ave,40.752165280621966,-73.97992193698882
3386,1 Pl & Clinton St,40.6809591,-73.99905709
3369,E 82 St & East End Ave,40.7724607,-73.9468208
3746,6 Ave & Broome St,40.724308321602166,-74.00473035871983
3068,Humboldt St & Varet St,40.7031724,-73.940636
2009,Catherine St & Monroe St,40.71117444,-73.99682619
3326,Clinton St & Centre St,40.67434,-74.00194698
315,South St & Gouverneur Ln,40.70355377,-74.00670227
3370,E 78 St & 2 Ave,40.7727966,-73.95577801
3152,3 Ave & E 71 St,40.76873687,-73.96119945
3312,1 Ave & E 94 St,40.7817212,-73.94594
3135,E 75 St & 3 Ave,40.77112927,-73.95772297
3355,E 66 St & Madison Ave,40.76800889305947,-73.96845281124115
3328,W 100 St & Manhattan Ave,40.795,-73.9645
3336,E 97 St & Madison Ave,40.787801,-73.953559
3613,Center Blvd & 48 Ave,40.745038,-73.957539
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.98888587951659
259,South St & Whitehall St,40.70122128,-74.01234218
3536,W 116 St & Broadway,40.8082,-73.9641
319,Fulton St & Broadway,40.711066,-74.009447
3648,Flushing Ave & Vanderbilt Ave,40.69795031569544,-73.97077560424805
406,Hicks St & Montague St,40.69512845,-73.99595065
3299,E 98 St & Park Ave,40.78813,-73.95206
3341,Central Park West & W 102 St,40.795346,-73.96186
3290,E 89 St & York Ave,40.7779453,-73.946041
398,Atlantic Ave & Furman St,40.69165183,-73.9999786
3131,E 68 St & 3 Ave,40.76712840349542,-73.96224617958069
373,Willoughby Ave & Walworth St,40.69331716,-73.95381995
3833,Madison St & Evergreen Ave,40.69122,-73.91693
3388,President St & Henry St,40.6828003,-73.99990419
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
3505,Lexington Ave & E 127 St,40.805726,-73.936322
455,1 Ave & E 44 St,40.75001986,-73.96905301
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
3506,Lexington Ave & E 120 St,40.8013066,-73.9398167
3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492
3493,E 118 St & 3 Ave,40.799139,-73.9389152
3612,30 Ave & 21 St,40.7703743,-73.9286078
168,W 18 St & 6 Ave,40.73971301,-73.99456405
3723,Cadman Plaza E & Johnson St,40.69531727766904,-73.99015724658966
3377,Carroll St & Bond St,40.6786115,-73.99037292
3851,Metropolitan Ave & Stewart Ave,40.71401,-73.92793
3811,27 Ave & 3 St,40.77485,-73.9342
3664,North Moore St & Greenwich St,40.72019521437465,-74.0103006362915
3864,Central Ave & Covert St,40.68929,-73.90951
443,Bedford Ave & S 9 St,40.70853074,-73.96408963
3621,27 Ave & 9 St,40.7739825,-73.9309134
144,Nassau St & Navy St,40.69839895,-73.98068914
3911,Wyckoff St & Nevins St,40.683426,-73.984275
3619,Newtown Ave & 23 St,40.7713615,-73.9246145
3890,Grove St & Broadway,40.69047,-73.923511
3704,47 Ave & Skillman Ave,40.7437524099784,-73.94176483154297
3525,23 Ave & 27 St,40.776165,-73.9153175
327,Vesey Pl & River Terrace,40.7153379,-74.01658354
3412,Pacific St & Nevins St,40.6853761,-73.98302136
3373,3 St & 3 Ave,40.6750705,-73.98775226
3123,31 St & Thomson Ave,40.74469738,-73.93540375
3766,Sharon St & Olive St,40.715353,-73.93856
3362,Madison Ave & E 82 St,40.7781314,-73.96069399
3144,E 81 St & Park Ave,40.77677702,-73.9590097
3332,Degraw St & Hoyt St,40.68199044270703,-73.99079024791718
3363,E 102 St & Park Ave,40.7904828,-73.95033068
3900,Morgan Ave & Lombardy St,40.72226,-73.93889
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
3057,Kosciuszko St & Tompkins Ave,40.69128258,-73.9452416
3286,E 89 St & 3 Ave,40.7806284,-73.9521667
321,Cadman Plaza E & Red Cross Pl,40.69991755,-73.98971773
3545,Broadway & W 122 St,40.8120562,-73.9612547
282,Kent Ave & S 11 St,40.707644944175705,-73.96841526031494
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
216,Columbia Heights & Cranberry St,40.70037867,-73.99548059
3177,W 84 St & Broadway,40.7867947,-73.977112
3567,11 St & 35 Ave,40.7627442,-73.9391141
3623,W 120 St & Claremont Ave,40.8109494,-73.9634
343,Clinton Ave & Flushing Ave,40.69794,-73.96986848
3902,Fairview Ave & Linden St,40.70694,-73.90632
3294,E 91 St & Park Ave,40.7835016,-73.955327
3597,43 St & Broadway,40.7577284,-73.9166368
3501,E 118 St & Madison Ave,40.8014866,-73.9442507
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
3888,Woodward Ave & Harman St,40.70793,-73.91092
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
3110,Meserole Ave & Manhattan Ave,40.72708584,-73.95299117
3340,Wolcott St & Dwight St,40.6753274,-74.0100698
3733,Avenue C & E 18 St,40.730563,-73.973984
309,Murray St & West St,40.7149787,-74.013012
3492,E 118 St & Park Ave,40.8005385,-73.9419949
3578,Park Pl & Franklin Ave,40.6741806,-73.9564947
400,Pitt St & Stanton St,40.71926081,-73.98178024
3765,Bushwick Ave & Stagg St,40.709897,-73.94008
3859,Lorimer St & Calyer St,40.72795,-73.95414
3595,35 St & Broadway,40.760339,-73.9222427
3573,35 St & 34 Ave,40.7580583,-73.9242751
3490,E 116 St & 2 Ave,40.796879,-73.937261
3292,5 Ave & E 93 St,40.7857851,-73.957481
3910,Greene Ave & Grandview Ave,40.709697,-73.907856
3586,34 Ave & 13 St,40.7638753,-73.9364848
243,Fulton St & Rockwell Pl,40.68841,-73.979458
3125,45 Rd & 11 St,40.74708586,-73.94977234
3405,5 St & 6 Ave,40.6704836,-73.98208968
3881,12 Ave & W 125 St,40.818299,-73.960405
3886,Menahan St & Onderdonk Ave,40.70553,-73.9096
3478,2 Ave & 36 St,40.65708866668485,-74.00870203971863
3507,Park Ave & E 124 St,40.8045555,-73.9396861
3469,India St & West St,40.73181401720966,-73.95995020866394
242,Carlton Ave & Flushing Ave,40.697787,-73.973736
3568,34 St & 35 Ave,40.7569332,-73.9262231
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171
3524,19 St & 24 Ave,40.7774552,-73.9225403
3540,Morningside Ave & W 123 St,40.81,-73.9551508
3883,Harman St & Seneca Ave,40.70577,-73.91292
3824,Van Sinderen Ave & Truxton St,40.6786,-73.90369
3793,Stuyvesant Walk & 1 Av Loop,40.732339777151054,-73.97898383438587
3779,Hart St & Wyckoff Ave,40.704876,-73.919911
3819,Green St & McGuinness Blvd,40.73396,-73.95204
3877,Madison St & Forest Ave,40.70555,-73.90245
249,Harrison St & Hudson St,40.71870987,-74.0090009
3841,Menahan St & Central Ave,40.69543,-73.9196
3605,31 Ave & Crescent St,40.7658346,-73.9265474
3863,Central Ave & Woodbine St,40.69296,-73.91605
3565,36 Ave & 10 St,40.7614376,-73.9411265
3873,Madison St & Cypress Ave,40.70068,-73.90742
3456,Jackson St & Leonard St,40.71638031973561,-73.94821286201477
3899,Manhattan Av & Leonard St,40.72084,-73.94844
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
3430,Richardson St & N Henry St,40.71907891179564,-73.94223690032959
366,Clinton Ave & Myrtle Ave,40.693261,-73.968896
3649,W 129 St & Convent Ave,40.814394437915816,-73.95324736833572
264,Maiden Ln & Pearl St,40.70706456,-74.00731853
3325,E 95 St & 3 Ave,40.7849032,-73.950503
3617,28 Ave & 35 St,40.7671,-73.9169858
3513,21 St & Hoyt Ave S,40.774645,-73.923706
3614,Crescent St & 30 Ave,40.768692,-73.9249574
261,Johnson St & Gold St,40.69474881,-73.98362464
3522,37 St & 24 Ave,40.7701477,-73.9120938
3352,Sigourney St & Columbia St,40.67267243410948,-74.0087952464819
3861,Menahan St & Wyckoff Ave,40.70113,-73.91422
3543,Morningside Dr & Amsterdam Ave,40.81028506306003,-73.95736455917358
3399,7 St & 3 Ave,40.67260298150126,-73.98983001708984
3563,28 St & 36 Ave,40.757186,-73.932719
3062,Myrtle Ave & Marcy Ave,40.69539817,-73.94954908
3303,Butler St & Court St,40.6849894,-73.99440329
3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
3901,Stanhope St & Fairview Ave,40.70998,-73.91116
3602,31 Ave & 34 St,40.763154,-73.920827
3555,28 St & 41 Ave,40.751047,-73.93797
3503,Madison Ave & E 120 St,40.80295,-73.942954
3043,Lewis Ave & Decatur St,40.6814598,-73.934903
3587,Carroll St & Washington Ave,40.6686744,-73.9618148
3075,Division Ave & Marcy Ave,40.70708701,-73.95796783
3504,E 123 St & Lexington Ave,40.8029263,-73.9379
3122,48 Ave & 5 St,40.74436328706688,-73.9558732509613
3781,Greene Av & Myrtle Av,40.698568,-73.918877
3868,Knickerbocker Ave & Halsey St,40.693,-73.90824
3803,Bedford Ave & Montgomery St,40.665816,-73.956934
3835,Knickerbocker Ave & Hancock St,40.69385,-73.90974
3726,Center Blvd & 51 Ave,40.74336608027021,-73.95960688591003
3367,5 Ave & E 103 St,40.7922553,-73.95249933
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
3590,Carroll St & Franklin Ave,40.6679411,-73.9588
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
278,Concord St & Bridge St,40.69766564,-73.98476437
3105,N 15 St & Wythe Ave,40.724055,-73.955736
3407,Union St & Nevins St,40.67909799721684,-73.98765474557877
3404,7 St & 5 Ave,40.6704922,-73.98541675
3397,Court St & Nelson St,40.6763947,-73.99869893
3394,Columbia St & W 9 St,40.6769993,-74.00647134
3676,Van Brunt St & Van Dyke St,40.6758329439129,-74.01472628116608
3047,Halsey St & Tompkins Ave,40.6823687,-73.944118
3342,Pioneer St & Richards St,40.6777748,-74.0094613
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
3827,Halsey St & Broadway,40.68565,-73.91564
3327,3 Ave & E 100 St,40.7877214,-73.94728331
3566,Crescent St & 35 Ave,40.7596276,-73.9321455
3608,5 St & 51 Ave,40.7423737,-73.9566
3874,Menahan St & Seneca Ave,40.70461,-73.91054
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056
3231,E 67 St & Park Ave,40.76780080148132,-73.96592080593109
3062,Myrtle Ave & Marcy Ave,40.695,-73.95
3387,E 106 St & Madison Ave,40.7934337,-73.94945003
3773,Knickerbocker Ave & Thames St,40.70539,-73.92976
3829,Central Ave & Decatur St,40.6882,-73.90798
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
3058,Lewis Ave & Kosciuszko St,40.69237074,-73.93705428
3821,Evergreen Ave & Noll St,40.70106,-73.93318
3646,35 Ave & 10 St,40.76315481910373,-73.93985509872437
3816,Metropolitan Ave & Vandervoort Ave,40.71429,-73.93323
337,Old Slip & Front St,40.7037992,-74.00838676
3776,Central Ave & Starr Street,40.700003,-73.92834
3441,10 Hudson Yards,40.752957,-74.00264
3384,Smith St & 3 St,40.6787242,-73.99599099
3221,47 Ave & 31 St,40.743,-73.93561
3128,21 St & 43 Ave,40.75052534,-73.94594845
3333,Columbia St & Lorraine St,40.6747055,-74.0075572
3836,Bushwick Ave & Linden St,40.69146,-73.92146
3577,34 Ave & 21 St,40.7628138,-73.9342862
2005,Railroad Ave & Kay Ave,40.70531194,-73.97100056
3846,Central Ave & Himrod St,40.69676,-73.92302
3622,E 128 St & Madison Ave,40.80756,-73.939182
465,Broadway & W 41 St,40.75513557,-73.98658032
3847,Cedar St & Evergreen Ave,40.69671,-73.92807
3395,Henry St & W 9 St,40.6763744,-74.00324957
3661,Montgomery St & Franklin Ave,40.666439306870814,-73.9605563879013
3551,3 Ave & E 112 St,40.795508,-73.941606
3044,Albany Ave & Fulton St,40.6800105,-73.938475
3823,Beaver St & Fayette St,40.70099,-73.93921
3393,Richards St & Delavan St,40.6794327,-74.00785041
3866,Wilson Ave & Moffat St,40.68906,-73.90506
468,Broadway & W 56 St,40.7652654,-73.98192338
3769,White St & Johnson Ave,40.707174,-73.93581
500,Broadway & W 51 St,40.76228826,-73.98336183
477,W 41 St & 8 Ave,40.75640548,-73.9900262
173,Broadway & W 49 St,40.76068327096592,-73.9845272898674
523,W 38 St & 8 Ave,40.75466591,-73.99138152
3647,48 Ave & 30 Pl,40.74128309355993,-73.93725872039794
3724,7 Ave & Central Park South,40.7667405590595,-73.9790689945221
3607,31 Ave & 14 St,40.7682,-73.9322662
3809,W 55 St & 6 Ave,40.763189,-73.978434
493,W 45 St & 6 Ave,40.7568001,-73.98291153
3443,W 52 St & 6 Ave,40.76132983124814,-73.97982001304626
469,Broadway & W 53 St,40.76344058,-73.98268129
3785,W 42 St & 6 Ave,40.75492,-73.98455
533,Broadway & W 38 St,40.75299641,-73.98721619
3477,39 St & 2 Ave,40.65539977447831,-74.01062786579132
3834,Irving Ave & Halsey St,40.69467,-73.90663
3057,Kosciuszko St & Tompkins Ave,40.692,-73.944
3127,9 St & 44 Rd,40.74966,-73.9521
3787,Dock 72 Way & Market St,40.69985,-73.97141
3839,Putnam Ave & Knickerbocker Ave,40.69545,-73.91164
3559,21 St & 38 Ave,40.7576314,-73.9391224
3056,Kosciuszko St & Nostrand Ave,40.692,-73.95
3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
3876,Forest Ave & Summerfield St,40.69922,-73.89795
3242,Schermerhorn St & Court St,40.692,-73.992
3337,Dwight St & Van Dyke St,40.67363551341504,-74.01195555925369
3557,40 Ave & 9 St,40.75742,-73.945133
3692,5 St & Market St,40.6999974843885,-73.97440128028393
491,E 24 St & Park Ave S,40.74,-73.986
3620,11 St & 43 Ave,40.7519071,-73.9479119
3907,Central Ave & Melrose St,40.70112,-73.93039
379,W 31 St & 7 Ave,40.749,-73.992
523,W 38 St & 8 Ave,40.755,-73.992
3909,Madison St & Woodward Ave,40.70408,-73.90408
3132,E 59 St & Madison Ave,40.764,-73.971
494,W 26 St & 8 Ave,40.746,-73.998
334,W 20 St & 7 Ave,40.743,-73.998
3871,Bushwick Ave & Furman Ave,40.68281,-73.90623
482,W 15 St & 7 Ave,40.74,-73.998
480,W 53 St & 10 Ave,40.76669671,-73.99061728
423,W 54 St & 9 Ave,40.76584941,-73.98690506
3825,Broadway & Furman Ave,40.68139,-73.90756
3854,Morgan Ave & Maspeth Ave,40.716657,-73.93637
3826,Moffat St & Bushwick,40.68458,-73.90925
3897,Onderdonk Ave & Dekalb Ave,40.70863,-73.91497
3878,Cypress Ave & George St,40.69812,-73.90271
3880,Willoughby Ave & Onderdonk Ave,40.7098,-73.91727
3330,Henry St & Bay St,40.6725058,-74.00494695
3895,Cypress Ave & Palmetto St,40.70157340873792,-73.90876293182373
3295,Central Park W & W 96 St,40.791,-73.965
3867,Somers St & Broadway,40.67945,-73.90474
3875,Stephen St & Seneca Ave,40.6988,-73.9007
3912,MTL-AOS-5.1,40.7903,-73.9597
3553,Frederick Douglass Blvd & W 112 St,40.803,-73.956
3301,Columbus Ave & W 95 St,40.791,-73.968
3343,W 107 St & Columbus Ave,40.8,-73.962
3443,W 52 St & 6 Ave,40.761,-73.98
362,Broadway & W 37 St,40.752,-73.989
3166,Riverside Dr & W 72 St,40.782,-73.986
3905,4 Ave & E 12 St,40.732647,-73.99011
3345,Madison Ave & E 99 St,40.788,-73.953
3542,Amsterdam Ave & W 119 St,40.809,-73.959
459,W 20 St & 11 Ave,40.746,-74.007
450,W 49 St & 8 Ave,40.761,-73.989
3786,Division St & Bowery,40.714193,-73.996732
3738,Delancey St & Eldridge St,40.719383,-73.991479
468,Broadway & W 56 St,40.764,-73.983
359,E 47 St & Park Ave,40.755,-73.974
476,E 31 St & 3 Ave,40.743,-73.98
526,E 33 St & 5 Ave,40.749,-73.986
515,W 43 St & 10 Ave,40.761,-73.995
546,E 30 St & Park Ave S,40.743,-73.983
304,Broadway & Battery Pl,40.70463334,-74.01361706
461,E 20 St & 2 Ave,40.737,-73.983
496,E 16 St & 5 Ave,40.737,-73.992
297,E 15 St & 3 Ave,40.734,-73.986
285,Broadway & E 14 St,40.734,-73.992
503,E 20 St & Park Ave,40.737,-73.989
346,Bank St & Hudson St,40.737,-74.007
3759,Irving Ave & Jefferson St,40.704,-73.926
3322,12 St & 4 Ave,40.668603,-73.9904394
390,Duffield St & Willoughby St,40.692,-73.983
3821,Evergreen Ave & Noll St,40.701,-73.932
3263,Cooper Square & Astor Pl,40.731,-73.992
257,Lispenard St & Broadway,40.719,-74.001
3690,Park Pl & Church St,40.713,-74.01
3077,Stagg St & Union Ave,40.71,-73.95
2002,Wythe Ave & Metropolitan Ave,40.716,-73.962
3093,N 6 St & Bedford Ave,40.716,-73.959
3113,Greenpoint Ave & Manhattan Ave,40.731,-73.953
3736,E 12 St & Ave C,40.727243,-73.976831
3606,49 Ave & 21 St,40.743,-73.95
3122,48 Ave & 5 St,40.743,-73.956
3126,44 Dr & Jackson Ave,40.746,-73.944
3125,45 Rd & 11 St,40.746,-73.95
3226,W 82 St & Central Park West,40.78275,-73.97137
3613,Center Blvd & 48 Ave,40.746,-73.959
3917,Willoughby St & Ashland Pl,40.69178,-73.97877
3916,Pearl St & Peck Slip,40.708485,-74.002751
3092,Berry St & N 8 St,40.719,-73.959
3107,Bedford Ave & Nassau Ave,40.722,-73.953
3123,31 St & Thomson Ave,40.746,-73.935
3918,Avenue D & E 8 St,40.72387,-73.975767
3100,Nassau Ave & Newell St,40.725,-73.947
3668,Leonard St & Nassau Ave,40.725,-73.95
3106,Driggs Ave & N Henry St,40.722,-73.944
3715,Driggs Ave & N 9 St,40.719,-73.956
2010,Grand St & Greene St,40.72170005235607,-74.00238141417502
307,Canal St & Rutgers St,40.71427487,-73.98990025
3300,Prospect Park West & 8 St,40.66514681533792,-73.97637605667114
259,South St & Whitehall St,40.70122128,-74.01234218
490,8 Ave & W 33 St,40.751551,-73.993934
3637,Fulton St & Waverly Ave,40.68323865460341,-73.96599590778351
478,11 Ave & W 41 St,40.76030096,-73.99884222
3668,Leonard St & Nassau Ave,40.7239567849954,-73.94984364509583
426,West St & Chambers St,40.71754834,-74.01322069
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183
3368,5 Ave & 3 St,40.6728155,-73.98352355
393,E 5 St & Avenue C,40.72299208,-73.97995466
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757
405,Washington St & Gansevoort St,40.739323,-74.008119
174,E 25 St & 1 Ave,40.7381765,-73.97738662
296,Division St & Bowery (old),40.71413089,-73.9970468
3068,Humboldt St & Varet St,40.7031724,-73.940636
440,E 45 St & 3 Ave,40.75255434,-73.97282625
3411,Bond St & Bergen St,40.6849668,-73.98620772
367,E 53 St & Lexington Ave,40.75828065,-73.97069431
380,W 4 St & 7 Ave S,40.73401143,-74.00293877
3244,University Pl & E 8 St,40.73143724085228,-73.99490341544151
3141,1 Ave & E 68 St,40.76500525,-73.95818491
3686,Gansevoort St & Hudson St,40.73944820130404,-74.00507032871246
3233,E 48 St & 5 Ave,40.75724567911726,-73.97805914282799
3419,Douglass St & 4 Ave,40.6792788,-73.98154004
502,Henry St & Grand St,40.714211,-73.981095
379,W 31 St & 7 Ave,40.749156,-73.9916
3506,Lexington Ave & E 120 St,40.8013066,-73.9398167
291,Madison St & Montgomery St,40.713126,-73.984844
